Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,BuildingArea,CouncilArea,Regionname,Propertycount,StreetType,WeekdaySale,Weekend,MonthSale,AgeBuilding,MeanRoomsArea
Kew,2,u,VB,Jellis,2017-08-12,5.4,3101,2,2,1,108.0,Boroondara,Southern Metropolitan,10331,Av,5,1,8,67,18.0
Kew East,2,h,S,Jellis,2017-08-12,7.3,3102,2,2,2,126.0,Boroondara,Southern Metropolitan,2671,St,5,1,8,47,21.0
Kew East,4,h,VB,Jellis,2017-08-12,7.3,3102,4,2,2,126.0,Boroondara,Southern Metropolitan,2671,St,5,1,8,47,12.6
Keysborough,2,t,S,other,2017-08-12,25.2,3173,2,2,1,126.0,Greater Dandenong,South-Eastern Metropolitan,8459,Av,5,1,8,47,21.0
Kingsville,3,u,VB,Jas,2017-08-12,6.4,3012,3,1,1,86.0,Maribyrnong,Western Metropolitan,1808,St,5,1,8,47,12.285714285714286
Kingsville,3,h,SP,Jas,2017-08-12,6.4,3012,3,1,1,11.0,Maribyrnong,Western Metropolitan,1808,Rd,5,1,8,81,1.5714285714285714
Kurunjang,4,h,S,other,2017-08-12,31.7,3337,4,1,0,150.0,Melton,Northern Victoria,3553,Ct,5,1,8,17,16.666666666666668
Lalor,3,h,S,HAR,2017-08-12,16.3,3075,3,1,2,126.0,Whittlesea,Northern Metropolitan,8279,Rd,5,1,8,47,18.0
Langwarrin,3,h,VB,O'Brien,2017-08-12,41.0,3910,3,3,2,126.0,Frankston,Eastern Victoria,8743,Ct,5,1,8,47,14.0
Lower Plenty,2,u,VB,Fletchers,2017-08-12,14.6,3093,2,1,1,126.0,Banyule,Eastern Metropolitan,1624,Rd,5,1,8,47,25.2
Maidstone,2,t,S,Biggin,2017-08-12,6.4,3012,2,2,1,95.0,Maribyrnong,Western Metropolitan,3873,St,5,1,8,2,15.833333333333334
Maidstone,3,h,PI,Biggin,2017-08-12,6.4,3012,3,2,2,152.0,Maribyrnong,Western Metropolitan,3873,St,5,1,8,7,19.0
Maidstone,3,h,S,Jas,2017-08-12,6.4,3012,3,2,2,126.0,Maribyrnong,Western Metropolitan,3873,St,5,1,8,47,15.75
Maidstone,3,t,PI,Jas,2017-08-12,6.4,3012,3,2,2,134.6,Maribyrnong,Western Metropolitan,3873,St,5,1,8,6,16.825
Malvern,4,h,S,Hodges,2017-08-12,5.9,3144,4,3,2,282.0,Stonnington,Southern Metropolitan,4675,Cr,5,1,8,102,25.636363636363637
Malvern,3,h,S,Marshall,2017-08-12,5.9,3144,3,1,2,117.0,Stonnington,Southern Metropolitan,4675,Rd,5,1,8,137,16.714285714285715
Malvern,3,h,PI,Marshall,2017-08-12,5.9,3144,3,2,2,216.0,Stonnington,Southern Metropolitan,4675,St,5,1,8,10,27.0
Malvern East,4,h,VB,Marshall,2017-08-12,8.4,3145,4,3,3,126.0,Stonnington,Southern Metropolitan,8801,St,5,1,8,47,11.454545454545455
Malvern East,3,h,PI,Jellis,2017-08-12,8.4,3145,3,3,3,206.0,Stonnington,Southern Metropolitan,8801,Rd,5,1,8,92,22.88888888888889
Malvern East,3,h,VB,RT,2017-08-12,8.4,3145,3,1,2,110.0,Stonnington,Southern Metropolitan,8801,Rd,5,1,8,67,15.714285714285714
Maribyrnong,3,h,SP,Biggin,2017-08-12,4.3,3032,3,2,2,204.0,Maribyrnong,Western Metropolitan,4918,Dr,5,1,8,20,25.5
Maribyrnong,3,t,S,Biggin,2017-08-12,4.3,3032,3,2,2,183.84,Maribyrnong,Western Metropolitan,4918,St,5,1,8,5,22.98
McKinnon,2,h,SP,Buxton,2017-08-12,11.4,3204,2,1,2,96.0,Glen Eira,Southern Metropolitan,2397,Rd,5,1,8,77,19.2
Melton West,4,h,S,hockingstuart,2017-08-12,31.7,3337,4,2,2,210.0,Melton,Northern Victoria,6065,Gr,5,1,8,12,21.0
Mentone,3,h,VB,Buxton,2017-08-12,20.0,3194,3,1,2,126.0,Kingston,South-Eastern Metropolitan,6162,St,5,1,8,47,18.0
Mentone,4,h,S,Greg,2017-08-12,20.0,3194,4,2,2,274.0,Kingston,South-Eastern Metropolitan,6162,St,5,1,8,7,27.4
Mernda,4,h,S,Love,2017-08-12,25.9,3754,4,2,2,220.0,Whittlesea,Northern Metropolitan,5812,other,5,1,8,5,22.0
Mitcham,3,h,S,Noel,2017-08-12,17.2,3132,3,1,2,126.0,Whitehorse,Eastern Metropolitan,6871,St,5,1,8,47,18.0
Mitcham,3,t,S,Noel,2017-08-12,17.2,3132,3,2,2,126.0,Whitehorse,Eastern Metropolitan,6871,Rd,5,1,8,47,15.75
Montmorency,3,h,SP,Buckingham,2017-08-12,16.2,3094,3,2,4,126.0,Banyule,Eastern Metropolitan,3891,other,5,1,8,57,15.75
Moonee Ponds,2,h,S,Nelson,2017-08-12,6.2,3039,2,1,1,126.0,Moonee Valley,Western Metropolitan,6232,St,5,1,8,47,25.2
Moonee Ponds,3,h,VB,Jellis,2017-08-12,6.2,3039,3,2,2,141.0,Moonee Valley,Western Metropolitan,6232,St,5,1,8,97,17.625
Mooroolbark,3,h,S,Fletchers,2017-08-12,26.5,3138,3,1,4,126.0,Yarra Ranges,Eastern Victoria,8280,Cr,5,1,8,47,18.0
Mordialloc,4,h,SP,Buxton,2017-08-12,21.5,3195,4,2,2,303.0,Kingston,South-Eastern Metropolitan,3650,Av,5,1,8,67,30.3
Mordialloc,4,h,S,Hodges,2017-08-12,21.5,3195,4,2,2,126.0,Kingston,South-Eastern Metropolitan,3650,Cl,5,1,8,47,12.6
Mount Waverley,3,t,SA,Fletchers,2017-08-12,14.2,3149,3,2,2,3.0,Monash,Eastern Metropolitan,13366,Av,5,1,8,17,0.375
Mount Waverley,2,u,S,Buxton,2017-08-12,14.2,3149,2,1,1,126.0,Monash,Eastern Metropolitan,13366,St,5,1,8,47,25.2
Mount Waverley,5,h,S,McGrath,2017-08-12,14.2,3149,5,5,2,431.0,Monash,Eastern Metropolitan,13366,St,5,1,8,2,28.733333333333334
Mulgrave,4,h,SP,Noel,2017-08-12,18.8,3170,4,2,7,126.0,Monash,South-Eastern Metropolitan,7113,St,5,1,8,47,12.6
Narre Warren,4,h,S,O'Brien,2017-08-12,34.1,3805,4,2,2,126.0,Casey,South-Eastern Metropolitan,9376,Ct,5,1,8,47,12.6
Newport,2,h,PI,Burnham,2017-08-12,6.2,3015,2,1,0,126.0,Hobsons Bay,Western Metropolitan,5498,St,5,1,8,47,25.2
Newport,3,t,S,Williams,2017-08-12,6.2,3015,3,2,2,126.7,Hobsons Bay,Western Metropolitan,5498,St,5,1,8,12,15.8375
Newport,3,h,SP,Williams,2017-08-12,6.2,3015,3,2,2,126.0,Hobsons Bay,Western Metropolitan,5498,St,5,1,8,0,15.75
Newport,4,h,S,Williams,2017-08-12,6.2,3015,4,2,2,126.0,Hobsons Bay,Western Metropolitan,5498,St,5,1,8,47,12.6
Newport,2,u,S,RT,2017-08-12,6.2,3015,2,1,1,126.0,Hobsons Bay,Western Metropolitan,5498,St,5,1,8,27,25.2
Niddrie,3,h,S,Barry,2017-08-12,10.4,3042,3,2,1,207.0,Moonee Valley,Western Metropolitan,2291,St,5,1,8,1,25.875
North Melbourne,4,h,S,Jellis,2017-08-12,1.8,3051,4,2,1,126.0,Melbourne,Northern Metropolitan,6821,St,5,1,8,47,12.6
North Melbourne,2,u,VB,Jellis,2017-08-12,1.8,3051,2,1,1,126.0,Melbourne,Northern Metropolitan,6821,Rd,5,1,8,34,25.2
North Melbourne,2,u,PI,Woodards,2017-08-12,1.8,3051,2,1,1,126.0,Melbourne,Northern Metropolitan,6821,St,5,1,8,47,25.2
Northcote,3,h,S,Woodards,2017-08-12,5.3,3070,3,1,2,126.0,Darebin,Northern Metropolitan,11364,St,5,1,8,47,18.0
Northcote,4,h,SP,McGrath,2017-08-12,5.3,3070,4,2,1,126.0,Darebin,Northern Metropolitan,11364,St,5,1,8,47,12.6
Northcote,3,h,S,McGrath,2017-08-12,5.3,3070,3,1,2,126.0,Darebin,Northern Metropolitan,11364,St,5,1,8,47,18.0
Nunawading,3,h,S,Fletchers,2017-08-12,15.4,3131,3,1,2,126.0,Whitehorse,Eastern Metropolitan,4973,St,5,1,8,47,18.0
Oakleigh,4,h,S,Woodards,2017-08-12,12.3,3166,4,2,3,126.0,Monash,Southern Metropolitan,3224,Ct,5,1,8,47,12.6
Oakleigh South,2,u,SP,Ray,2017-08-12,15.5,3167,2,1,1,62.0,Monash,South-Eastern Metropolitan,3692,St,5,1,8,37,12.4
Ormond,2,u,VB,Gary,2017-08-12,11.4,3204,2,1,1,126.0,Glen Eira,Southern Metropolitan,3578,Rd,5,1,8,47,25.2
Ormond,1,u,S,Woodards,2017-08-12,11.4,3204,1,1,1,54.0,Glen Eira,Southern Metropolitan,3578,Rd,5,1,8,8,18.0
Parkdale,3,h,S,Ray,2017-08-12,21.5,3195,3,2,2,126.0,Kingston,South-Eastern Metropolitan,5087,St,5,1,8,47,15.75
Parkdale,3,t,S,Buxton,2017-08-12,21.5,3195,3,2,2,126.0,Kingston,South-Eastern Metropolitan,5087,St,5,1,8,47,15.75
Pascoe Vale,3,t,S,Nelson,2017-08-12,8.5,3044,3,2,1,149.0,Moreland,Northern Metropolitan,7485,St,5,1,8,3,18.625
Pascoe Vale,3,h,S,Brad,2017-08-12,8.5,3044,3,1,2,126.0,Moreland,Northern Metropolitan,7485,Gr,5,1,8,47,18.0
Pascoe Vale,1,u,S,Brad,2017-08-12,8.5,3044,1,1,1,35.0,Moreland,Northern Metropolitan,7485,Rd,5,1,8,47,11.666666666666666
Pascoe Vale,1,u,S,Brad,2017-08-12,8.5,3044,1,1,1,35.0,Moreland,Northern Metropolitan,7485,Rd,5,1,8,47,11.666666666666666
Pascoe Vale,3,h,S,Brad,2017-08-12,8.5,3044,3,2,2,190.0,Moreland,Northern Metropolitan,7485,St,5,1,8,0,23.75
Point Cook,3,h,SP,other,2017-08-12,14.7,3030,3,2,2,185.0,Wyndham,Western Metropolitan,15542,Dr,5,1,8,3,23.125
Point Cook,4,h,S,other,2017-08-12,14.7,3030,4,2,2,126.0,Wyndham,Western Metropolitan,15542,other,5,1,8,11,12.6
Port Melbourne,3,h,VB,Marshall,2017-08-12,3.5,3207,3,2,3,126.0,Port Phillip,Southern Metropolitan,8648,Rd,5,1,8,47,15.75
Port Melbourne,2,u,S,Cayzer,2017-08-12,3.5,3207,2,2,2,126.0,Port Phillip,Southern Metropolitan,8648,St,5,1,8,17,21.0
Port Melbourne,2,u,S,Chisholm,2017-08-12,3.5,3207,2,2,1,77.0,Port Phillip,Southern Metropolitan,8648,St,5,1,8,4,12.833333333333334
Prahran,4,h,S,Jellis,2017-08-12,4.6,3181,4,2,2,154.0,Stonnington,Southern Metropolitan,7717,Av,5,1,8,107,15.4
Prahran,2,h,S,Biggin,2017-08-12,4.6,3181,2,1,0,100.0,Stonnington,Southern Metropolitan,7717,St,5,1,8,107,20.0
Prahran,1,u,VB,hockingstuart,2017-08-12,4.6,3181,1,1,2,50.0,Stonnington,Southern Metropolitan,7717,Gr,5,1,8,57,16.666666666666668
Prahran,4,h,S,Marshall,2017-08-12,4.6,3181,4,2,2,275.0,Stonnington,Southern Metropolitan,7717,Ct,5,1,8,87,27.5
Prahran,2,h,S,hockingstuart,2017-08-12,4.6,3181,2,2,1,126.0,Stonnington,Southern Metropolitan,7717,St,5,1,8,47,21.0
Prahran,2,u,S,hockingstuart,2017-08-12,4.6,3181,2,1,2,78.0,Stonnington,Southern Metropolitan,7717,Rd,5,1,8,17,15.6
Preston,3,h,S,Nelson,2017-08-12,8.4,3072,3,2,2,126.0,Darebin,Northern Metropolitan,14577,St,5,1,8,47,15.75
Preston,3,h,S,Nelson,2017-08-12,8.4,3072,3,1,5,126.0,Darebin,Northern Metropolitan,14577,St,5,1,8,47,18.0
Preston,4,h,S,Nelson,2017-08-12,8.4,3072,4,1,2,140.0,Darebin,Northern Metropolitan,14577,St,5,1,8,77,15.555555555555555
Princes Hill,3,h,S,Collins,2017-08-12,3.5,3054,3,2,1,126.0,Yarra,Northern Metropolitan,1008,St,5,1,8,47,15.75
Reservoir,4,h,S,Barry,2017-08-12,12.0,3073,4,3,4,126.0,Darebin,Northern Metropolitan,21650,Av,5,1,8,47,11.454545454545455
Reservoir,3,h,S,Nelson,2017-08-12,12.0,3073,3,1,2,99.0,Darebin,Northern Metropolitan,21650,St,5,1,8,57,14.142857142857142
Reservoir,3,h,S,Stockdale,2017-08-12,12.0,3073,3,2,2,119.0,Darebin,Northern Metropolitan,21650,St,5,1,8,67,14.875
Reservoir,5,h,S,HAR,2017-08-12,12.0,3073,5,3,2,126.0,Darebin,Northern Metropolitan,21650,Av,5,1,8,47,9.692307692307692
Reservoir,3,h,S,Stockdale,2017-08-12,12.0,3073,3,1,2,126.0,Darebin,Northern Metropolitan,21650,St,5,1,8,47,18.0
Reservoir,4,h,SP,Ray,2017-08-12,12.0,3073,4,2,2,157.0,Darebin,Northern Metropolitan,21650,St,5,1,8,22,15.7
Reservoir,1,u,S,Barry,2017-08-12,12.0,3073,1,1,1,126.0,Darebin,Northern Metropolitan,21650,St,5,1,8,47,42.0
Reservoir,4,h,S,Nelson,2017-08-12,12.0,3073,4,2,2,260.0,Darebin,Northern Metropolitan,21650,St,5,1,8,77,26.0
Ringwood,3,h,VB,McGrath,2017-08-12,19.9,3134,3,2,2,126.0,Maroondah,Eastern Metropolitan,7785,Ct,5,1,8,47,15.75
Ringwood,3,h,S,RW,2017-08-12,19.9,3134,3,2,1,133.0,Maroondah,Eastern Metropolitan,7785,Gr,5,1,8,12,16.625
Ringwood,2,u,S,other,2017-08-12,19.9,3134,2,1,1,126.0,Maroondah,Eastern Metropolitan,7785,St,5,1,8,47,25.2
Ringwood North,4,h,SP,other,2017-08-12,19.9,3134,4,2,2,126.0,Maroondah,Eastern Metropolitan,3619,Cr,5,1,8,47,12.6
Rosanna,3,h,PI,Fletchers,2017-08-12,8.9,3084,3,2,2,126.0,Banyule,Eastern Metropolitan,3540,Av,5,1,8,47,15.75
Rosanna,5,h,S,Miles,2017-08-12,8.9,3084,5,3,3,210.0,Banyule,Eastern Metropolitan,3540,Ct,5,1,8,42,16.153846153846153
Rowville,5,h,S,Harcourts,2017-08-12,23.5,3178,5,3,2,126.0,Knox,South-Eastern Metropolitan,11667,Dr,5,1,8,47,9.692307692307692
Sandringham,5,h,VB,Buxton,2017-08-12,15.2,3191,5,4,4,126.0,Bayside,Southern Metropolitan,4497,Av,5,1,8,47,9.0
Sandringham,5,h,S,Buxton,2017-08-12,15.2,3191,5,3,2,126.0,Bayside,Southern Metropolitan,4497,St,5,1,8,5,9.692307692307692
Scoresby,3,h,SP,hockingstuart,2017-08-12,22.2,3179,3,2,2,151.0,Knox,Eastern Metropolitan,2206,Ct,5,1,8,36,18.875
Seddon,4,h,S,Jas,2017-08-12,5.1,3011,4,2,2,126.0,Maribyrnong,Western Metropolitan,2417,St,5,1,8,47,12.6
South Melbourne,3,t,VB,Greg,2017-08-12,1.9,3205,3,3,2,126.0,Port Phillip,Southern Metropolitan,5943,St,5,1,8,47,14.0
South Melbourne,4,h,VB,Greg,2017-08-12,1.9,3205,4,3,1,93.0,Port Phillip,Southern Metropolitan,5943,St,5,1,8,117,8.454545454545455
South Melbourne,4,h,S,Greg,2017-08-12,1.9,3205,4,3,0,126.0,Port Phillip,Southern Metropolitan,5943,Rd,5,1,8,127,11.454545454545455
South Morang,4,h,S,Love,2017-08-12,20.5,3752,4,2,2,163.0,Whittlesea,Northern Metropolitan,7969,Dr,5,1,8,9,16.3
South Yarra,2,u,S,Kay,2017-08-12,2.7,3141,2,2,1,109.0,Melbourne,Southern Metropolitan,14887,Av,5,1,8,87,18.166666666666668
South Yarra,3,u,S,hockingstuart,2017-08-12,2.7,3141,3,2,3,20.0,Melbourne,Southern Metropolitan,14887,Rd,5,1,8,47,2.5
South Yarra,1,u,PI,Jellis,2017-08-12,2.7,3141,1,1,1,50.0,Stonnington,Southern Metropolitan,14887,Rd,5,1,8,57,16.666666666666668
South Yarra,2,u,SP,Jellis,2017-08-12,2.7,3141,2,1,0,126.0,Stonnington,Southern Metropolitan,14887,Rd,5,1,8,47,25.2
South Yarra,1,u,PI,hockingstuart,2017-08-12,2.7,3141,1,1,0,126.0,Stonnington,Southern Metropolitan,14887,St,5,1,8,47,42.0
Southbank,2,u,S,hockingstuart,2017-08-12,0.7,3006,2,1,1,88.0,Melbourne,Southern Metropolitan,8400,St,5,1,8,47,17.6
Springvale,6,h,S,Barry,2017-08-12,20.8,3171,6,2,2,126.0,Greater Dandenong,South-Eastern Metropolitan,7412,Rd,5,1,8,47,9.0
St Albans,4,h,S,YPA,2017-08-12,14.0,3021,4,2,2,126.0,Brimbank,Western Metropolitan,14042,Gr,5,1,8,47,12.6
St Albans,3,h,SP,Sweeney,2017-08-12,14.0,3021,0,0,0,126.0,Brimbank,Western Metropolitan,14042,St,5,1,8,47,42.0
St Kilda,2,u,SP,McGrath,2017-08-12,5.0,3182,2,1,0,107.0,Port Phillip,Southern Metropolitan,13240,St,5,1,8,67,21.4
St Kilda,4,h,VB,Gary,2017-08-12,5.0,3182,4,2,3,160.0,Port Phillip,Southern Metropolitan,13240,St,5,1,8,107,16.0
Strathmore,7,h,SP,Nelson,2017-08-12,8.2,3041,7,3,4,355.0,Moonee Valley,Western Metropolitan,3284,Rd,5,1,8,18,20.88235294117647
Strathmore,4,h,S,other,2017-08-12,8.2,3041,4,3,2,274.0,Moonee Valley,Western Metropolitan,3284,St,5,1,8,62,24.90909090909091
Strathmore,3,h,S,Barry,2017-08-12,8.2,3041,3,2,3,126.0,Moonee Valley,Western Metropolitan,3284,Rd,5,1,8,47,15.75
Strathmore,3,h,S,other,2017-08-12,8.2,3041,3,2,1,126.0,Moonee Valley,Western Metropolitan,3284,St,5,1,8,47,15.75
Sunshine,3,h,SP,other,2017-08-12,10.5,3020,3,2,1,130.0,Brimbank,Western Metropolitan,3755,St,5,1,8,67,16.25
Sunshine,2,h,SP,Barry,2017-08-12,10.5,3020,2,1,0,94.0,Brimbank,Western Metropolitan,3755,St,5,1,8,77,18.8
Sunshine West,3,h,VB,hockingstuart,2017-08-12,10.5,3020,3,1,2,126.0,Brimbank,Western Metropolitan,6763,St,5,1,8,47,18.0
Surrey Hills,5,h,VB,Fletchers,2017-08-12,10.2,3127,5,3,2,309.0,Whitehorse,Southern Metropolitan,5457,St,5,1,8,1,23.76923076923077
Surrey Hills,3,t,S,Jellis,2017-08-12,10.2,3127,3,1,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,8,47,18.0
Surrey Hills,4,h,SA,Fletchers,2017-08-12,10.2,3127,4,2,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,8,47,12.6
Surrey Hills,3,h,PI,Jellis,2017-08-12,10.2,3127,3,2,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,8,47,15.75
Sydenham,3,h,S,Purplebricks,2017-08-12,18.0,3037,3,2,4,126.0,Brimbank,Western Metropolitan,3640,Cl,5,1,8,47,15.75
Tarneit,4,h,SP,Purplebricks,2017-08-12,18.4,3029,4,2,2,167.0,Wyndham,Western Metropolitan,10160,Cr,5,1,8,7,16.7
Tarneit,4,h,SP,other,2017-08-12,18.4,3029,4,2,2,159.0,Wyndham,Western Metropolitan,10160,St,5,1,8,8,15.9
Taylors Lakes,4,h,S,other,2017-08-12,15.5,3038,4,2,2,126.0,Brimbank,Western Metropolitan,5336,Dr,5,1,8,47,12.6
Templestowe,4,h,S,Jellis,2017-08-12,15.5,3106,4,2,3,126.0,Manningham,Eastern Metropolitan,6202,St,5,1,8,47,12.6
Templestowe,4,h,S,Barry,2017-08-12,15.5,3106,4,2,2,167.0,Manningham,Eastern Metropolitan,6202,St,5,1,8,37,16.7
Templestowe,5,h,PI,Ray,2017-08-12,15.5,3106,5,3,2,334.0,Manningham,Eastern Metropolitan,6202,Rd,5,1,8,27,25.692307692307693
Templestowe,4,h,VB,Jellis,2017-08-12,15.5,3106,4,2,2,126.0,Manningham,Eastern Metropolitan,6202,Dr,5,1,8,37,12.6
Templestowe,5,h,PI,Ray,2017-08-12,15.5,3106,5,3,3,126.0,Manningham,Eastern Metropolitan,6202,Ct,5,1,8,22,9.692307692307692
Templestowe,5,h,S,Barry,2017-08-12,15.5,3106,5,2,2,126.0,Manningham,Eastern Metropolitan,6202,Ct,5,1,8,47,10.5
Templestowe Lower,3,h,S,Jellis,2017-08-12,12.4,3107,3,2,3,126.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,8,47,15.75
Templestowe Lower,5,h,PI,Barry,2017-08-12,12.4,3107,5,2,2,250.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,8,42,20.833333333333332
Templestowe Lower,3,h,S,Ray,2017-08-12,12.4,3107,3,1,2,126.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,8,47,18.0
The Basin,3,h,S,other,2017-08-12,27.0,3154,3,1,0,126.0,Knox,Eastern Metropolitan,1690,Cr,5,1,8,47,18.0
Thomastown,4,h,PI,hockingstuart,2017-08-12,15.3,3074,4,1,2,126.0,Whittlesea,Northern Metropolitan,7955,Ct,5,1,8,47,14.0
Thomastown,3,h,S,HAR,2017-08-12,15.3,3074,3,2,2,121.0,Whittlesea,Northern Metropolitan,7955,Ct,5,1,8,37,15.125
Toorak,3,u,S,other,2017-08-12,4.1,3142,3,2,2,176.0,Stonnington,Southern Metropolitan,7217,Rd,5,1,8,87,22.0
Toorak,3,u,VB,Marshall,2017-08-12,4.1,3142,3,2,2,126.0,Stonnington,Southern Metropolitan,7217,Rd,5,1,8,42,15.75
Toorak,3,u,PI,other,2017-08-12,4.1,3142,3,2,1,133.0,Stonnington,Southern Metropolitan,7217,Rd,5,1,8,77,16.625
Travancore,4,h,PI,Nelson,2017-08-12,4.3,3032,4,3,2,126.0,Moonee Valley,Western Metropolitan,1052,St,5,1,8,47,11.454545454545455
Vermont,3,h,SA,Philip,2017-08-12,17.2,3133,3,1,2,126.0,Whitehorse,Eastern Metropolitan,4181,Rd,5,1,8,47,18.0
Vermont,4,h,S,hockingstuart,2017-08-12,17.2,3133,4,2,0,192.0,Whitehorse,Eastern Metropolitan,4181,other,5,1,8,39,19.2
Vermont South,4,h,VB,Fletchers,2017-08-12,17.2,3133,4,2,2,126.0,Whitehorse,Eastern Metropolitan,4280,St,5,1,8,47,12.6
Viewbank,4,h,S,Miles,2017-08-12,8.9,3084,4,2,2,126.0,Banyule,Eastern Metropolitan,2698,Cr,5,1,8,47,12.6
Watsonia,4,h,S,Barry,2017-08-12,14.5,3087,4,2,4,126.0,Banyule,Northern Metropolitan,2329,Cr,5,1,8,47,12.6
Watsonia,3,h,S,Barry,2017-08-12,14.5,3087,3,2,2,126.0,Banyule,Northern Metropolitan,2329,St,5,1,8,47,15.75
Watsonia,3,h,S,other,2017-08-12,14.5,3087,3,1,1,126.0,Banyule,Northern Metropolitan,2329,St,5,1,8,47,18.0
Werribee,4,h,S,Ray,2017-08-12,14.7,3030,4,1,4,101.0,Wyndham,Western Metropolitan,16166,Cr,5,1,8,34,11.222222222222221
Werribee,3,h,S,Ray,2017-08-12,14.7,3030,3,1,2,126.0,Wyndham,Western Metropolitan,16166,St,5,1,8,47,18.0
Werribee,3,h,S,YPA,2017-08-12,14.7,3030,3,1,1,125.0,Wyndham,Western Metropolitan,16166,St,5,1,8,37,17.857142857142858
West Footscray,4,h,S,Jas,2017-08-12,6.4,3012,4,2,1,130.0,Maribyrnong,Western Metropolitan,5058,Ct,5,1,8,72,13.0
Westmeadows,3,h,S,Barry,2017-08-12,16.5,3049,3,2,4,126.0,Hume,Northern Metropolitan,2474,St,5,1,8,37,15.75
Westmeadows,3,h,S,Nelson,2017-08-12,16.5,3049,3,1,1,126.0,Hume,Northern Metropolitan,2474,Pl,5,1,8,47,18.0
Wheelers Hill,4,h,S,Buxton,2017-08-12,16.7,3150,4,2,2,126.0,Monash,South-Eastern Metropolitan,7392,Rd,5,1,8,47,12.6
Wheelers Hill,4,h,PI,Barry,2017-08-12,16.7,3150,4,2,2,162.0,Monash,South-Eastern Metropolitan,7392,Ct,5,1,8,46,16.2
Wheelers Hill,5,h,S,Barry,2017-08-12,16.7,3150,5,2,2,237.0,Monash,South-Eastern Metropolitan,7392,Cr,5,1,8,47,19.75
Williamstown,4,h,S,Sweeney,2017-08-12,6.8,3016,4,3,2,126.0,Hobsons Bay,Western Metropolitan,6380,St,5,1,8,47,11.454545454545455
Windsor,2,h,SP,Biggin,2017-08-12,4.6,3181,2,2,0,126.0,Stonnington,Southern Metropolitan,4380,St,5,1,8,47,21.0
Wonga Park,3,h,VB,other,2017-08-12,25.2,3115,3,2,2,177.0,Manningham,Eastern Victoria,1328,Pl,5,1,8,47,22.125
Wyndham Vale,4,h,SP,YPA,2017-08-12,27.2,3024,4,2,1,179.0,Wyndham,Western Metropolitan,5262,Ct,5,1,8,12,17.9
Yarraville,4,h,PI,Nelson,2017-08-12,6.3,3013,4,3,2,176.0,Maribyrnong,Western Metropolitan,6543,St,5,1,8,5,16.0
Yarraville,3,h,PI,Sweeney,2017-08-12,6.3,3013,3,1,6,126.0,Maribyrnong,Western Metropolitan,6543,St,5,1,8,47,18.0
Yarraville,2,h,S,Sweeney,2017-08-12,6.3,3013,2,1,1,84.0,Maribyrnong,Western Metropolitan,6543,St,5,1,8,4,16.8
Yarraville,3,h,PI,Village,2017-08-12,6.3,3013,3,2,2,126.0,Maribyrnong,Western Metropolitan,6543,St,5,1,8,47,15.75
Yarraville,2,u,VB,Greg,2017-08-12,6.3,3013,2,1,1,85.0,Maribyrnong,Western Metropolitan,6543,Rd,5,1,8,47,17.0
Albanvale,4,h,S,Sweeney,2017-07-15,14.0,3021,4,3,3,126.0,Brimbank,Western Metropolitan,1899,Av,5,1,7,47,11.454545454545455
Altona,4,h,S,other,2017-07-15,11.0,3018,4,1,1,126.0,Hobsons Bay,Western Metropolitan,5301,St,5,1,7,47,14.0
Altona,4,h,SP,other,2017-07-15,11.0,3018,4,2,2,180.0,Hobsons Bay,Western Metropolitan,5301,Av,5,1,7,32,18.0
Altona,3,t,S,hockingstuart,2017-07-15,11.0,3018,3,2,2,130.0,Hobsons Bay,Western Metropolitan,5301,St,5,1,7,3,16.25
Altona Meadows,3,u,S,Greg,2017-07-15,15.5,3028,3,1,1,126.0,Hobsons Bay,Western Metropolitan,7630,Ct,5,1,7,27,18.0
Altona North,3,u,SP,other,2017-07-15,9.4,3025,3,1,1,88.0,Hobsons Bay,Western Metropolitan,5132,Cr,5,1,7,52,12.571428571428571
Ascot Vale,3,u,PI,McDonald,2017-07-15,4.3,3032,3,2,2,164.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,7,12,20.5
Ascot Vale,2,u,S,Brad,2017-07-15,4.3,3032,2,1,1,82.0,Moonee Valley,Western Metropolitan,6567,St,5,1,7,57,16.4
Ascot Vale,2,h,VB,Nelson,2017-07-15,4.3,3032,2,2,0,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,7,107,21.0
Ascot Vale,3,t,S,Nelson,2017-07-15,4.3,3032,3,1,1,126.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,7,47,18.0
Ascot Vale,3,h,S,Jellis,2017-07-15,4.3,3032,3,1,0,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,7,117,18.0
Ascot Vale,2,u,S,Nelson,2017-07-15,4.3,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,other,5,1,7,45,25.2
Ashwood,3,h,S,Fletchers,2017-07-15,10.2,3147,3,1,1,130.0,Monash,Southern Metropolitan,2894,St,5,1,7,52,18.571428571428573
